File Name,Unusable,Moderately good,Good-number of layers
"Gulda_top_of_middle_A01_G006_0193[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0193[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0194[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0195[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0196[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0197[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0198[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0199[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0200[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0201[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0202[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0203[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0204[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0205[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0206[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0207[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0208[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0209[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0210[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0211[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0212[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0213[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0214[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0215[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0216[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0217[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[2,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[2,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[3,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[3,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[3,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0218[3,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[0,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[0,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[0,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[0,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[1,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[1,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[1,2].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[1,3].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[2,0].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[2,1].jpg",,,
"Gulda_top_of_middle_A01_G006_0219[2,2].jpg",,,
